Year,cd,Total_Agriculture_forestry_fishing_hunting_mining,Total_Construction,Total_Manufacturing,Total_Wholesale_trade,Total_Retail_trade,Total_Transportation_warehousing_utilities,Total_Information,Total_Finance_insurance_realestate_rental_leasing,Total_Professional_scientific_management_administrative_waste_management_services,Total_Educationalservices_healthcare_socialassistance,Total_Arts_entertainment_recreation_accommodation_foodservices,Total_Otherservices_except_Public_administration,Total_Public_administration,Male,Male_Agriculture_forestry_fishing_hunting_mining,Male_Construction,Male_Manufacturing,Male_Wholesale_trade,Male_Retail_trade,Male_Transportation_warehousing_utilities,Male_Information,Male_Finance_insurance_realestate_rental_leasing,Male_Professional_scientific_management_administrative_waste_management_services,Male_Educationalservices_healthcare_socialassistance,Male_Arts_entertainment_recreation_accommodation_foodservices,Male_Otherservices_except_Public_administration,Male_Public_administration,Female,Female_Agriculture_forestry_fishing_hunting_mining,Female_Construction,Female_Manufacturing,Female_Wholesale_trade,Female_Retail_trade,Female_Transportation_warehousing_utilities,Female_Information,Female_Finance_insurance_realestate_rental_leasing,Female_Professional_scientific_management_administrative_waste_management_services,Female_Educationalservices_healthcare_socialassistance,Female_Arts_entertainment_recreation_accommodation_foodservices,Female_Otherservices_except_Public_administration,Female_Public_administration
2021,5_LA,8813,19872,20413,7158,22768,14055,4121,11862,17151,66272,13856,10216,18755,125446,7729,18215,16261,5691,12148,11702,2485,4431,10311,13730,6812,6287,9644,109866,1084,1657,4152,1467,10620,2353,1636,7431,6840,52542,7044,3929,9111
2021,4_LA,11140,17156,21133,5155,22431,14262,3041,10971,16778,56972,13381,10426,15936,120915,10301,15499,17344,4261,11634,11648,1720,3779,9963,13360,5213,6460,9733,97867,839,1657,3789,894,10797,2614,1321,7192,6815,43612,8168,3966,6203
2021,4_AR,9630,19410,46121,6001,26038,16776,2649,12579,16930,59086,11855,10957,14865,140926,8257,17971,33983,4497,13795,13622,1472,3891,10335,12503,5798,6836,7966,111971,1373,1439,12138,1504,12243,3154,1177,8688,6595,46583,6057,4121,6899
2021,2_AR,2217,13022,16886,5866,19673,11259,4847,14268,18495,54422,10066,7378,11697,101571,1855,11368,12739,4361,12356,8677,2873,6315,10336,15593,5435,3967,5696,88525,362,1654,4147,1505,7317,2582,1974,7953,8159,38829,4631,3411,6001
2021,3_AR,3531,21363,40686,7971,40726,15621,2474,11427,23308,48980,14031,9794,7187,142210,2800,19950,27206,5339,22973,11423,1733,5242,14817,13601,7679,5255,4192,104889,731,1413,13480,2632,17753,4198,741,6185,8491,35379,6352,4539,2995
2021,4_OK,9711,14277,18586,5728,20555,10747,2804,10527,16381,46816,12153,8814,18734,111509,8308,12970,14278,4529,11803,8745,1808,4202,10443,11565,5571,5359,11928,84324,1403,1307,4308,1199,8752,2002,996,6325,5938,35251,6582,3455,6806
2021,5_OK,14862,25811,29814,11213,36817,20259,6061,27898,40582,84618,23714,16004,35824,210069,11868,23357,22562,8589,21052,16029,3991,11536,24325,24037,11372,9268,22083,163408,2994,2454,7252,2624,15765,4230,2070,16362,16257,60581,12342,6736,13741
2021,3_OK,18547,19641,26640,6103,24138,15573,3122,10988,14150,51072,13988,10452,16465,132902,15786,18442,20223,4512,13198,12755,1764,3461,7906,12247,6132,6678,9798,97977,2761,1199,6417,1591,10940,2818,1358,7527,6244,38825,7856,3774,6667
2021,2_OK,13214,24064,45988,7855,30156,22238,3996,15154,20135,69833,20593,13228,21959,173732,10880,22119,36542,5767,16453,18224,2466,5191,11888,15375,9581,7955,11291,134681,2334,1945,9446,2088,13703,4014,1530,9963,8247,54458,11012,5273,10668
2021,1_OK,4763,13389,24638,6625,19150,12689,5073,14723,22139,42310,13289,9331,7179,111807,3289,11986,19098,4649,11703,9883,3194,6696,12960,12639,6802,5082,3826,83491,1474,1403,5540,1976,7447,2806,1879,8027,9179,29671,6487,4249,3353
2021,24_TX,3263,33563,42324,17506,44118,36557,12991,61508,90755,79961,31498,17545,10980,280223,2349,30685,29706,11533,25320,25593,8237,33937,55778,24799,17253,8923,6110,202346,914,2878,12618,5973,18798,10964,4754,27571,34977,55162,14245,8622,4870
2021,3_TX,4173,30071,45464,13926,39906,19392,15918,54382,76658,81011,22518,19361,14442,256804,3111,26212,33840,9918,24799,15441,12065,26729,49731,22080,13330,10164,9384,180418,1062,3859,11624,4008,15107,3951,3853,27653,26927,58931,9188,9197,5058
2021,26_TX,6428,26649,44808,16181,43624,26444,13333,61462,74340,86687,26273,16426,14783,262388,5279,22009,32258,10635,25430,18979,9649,32206,48273,25075,15331,8727,8537,195050,1149,4640,12550,5546,18194,7465,3684,29256,26067,61612,10942,7699,6246
2021,4_TX,3069,8759,14500,2662,10853,6277,1288,7257,9036,24213,5650,4623,6064,59152,2726,8203,10854,2114,6390,5187,934,2088,5098,5460,2989,3115,3994,45099,343,556,3646,548,4463,1090,354,5169,3938,18753,2661,1508,2070
2021,5_TX,6848,35329,31777,10168,33487,20376,5331,21000,30941,59159,16007,14239,12967,172165,6014,32402,23994,7433,18289,16244,3384,8049,17119,14198,8523,8543,7973,125464,834,2927,7783,2735,15198,4132,1947,12951,13822,44961,7484,5696,4994
2021,25_TX,12025,42041,49802,13725,45932,34195,5135,27916,35671,86674,21584,17950,17195,236625,9988,38220,36474,10064,28098,25475,3151,11450,20890,21389,10984,10603,9839,173220,2037,3821,13328,3661,17834,8720,1984,16466,14781,65285,10600,7347,7356
2021,30_TX,2613,54630,40443,13882,41721,36095,8150,35522,49336,79006,25672,17534,18371,240110,1804,51575,28120,9689,22322,27121,4637,14457,27459,20345,13343,10317,8921,182865,809,3055,12323,4193,19399,8974,3513,21065,21877,58661,12329,7217,9450
2021,33_TX,158,6948,5551,1615,3660,3964,597,3738,5576,6128,4714,1601,746,27875,86,6751,3672,982,1898,3291,346,1714,3170,1696,2828,1026,415,17121,72,197,1879,633,1762,673,251,2024,2406,4432,1886,575,331
2021,32_TX,324,1225,1868,521,2710,958,755,2420,4967,4420,1881,1486,599,12724,313,1198,1217,346,1547,650,454,1266,2539,1275,785,789,345,11410,11,27,651,175,1163,308,301,1154,2428,3145,1096,697,254
2021,6_TX,4939,10141,17786,2929,11382,8102,1355,5947,7527,24100,5364,4068,6715,63156,4390,9006,13643,2217,6268,6384,891,2354,4009,5269,2306,2527,3892,47199,549,1135,4143,712,5114,1718,464,3593,3518,18831,3058,1541,2823
2021,1_TX,10636,16291,26294,5846,20865,11695,2250,9735,14658,49573,10852,9537,10689,112504,9629,15061,19652,4527,11311,9294,1184,4030,8712,11801,4808,6357,6138,86417,1007,1230,6642,1319,9554,2401,1066,5705,5946,37772,6044,3180,4551
2021,17_TX,4972,16816,27231,5813,20078,12498,2622,12729,20210,51531,11139,8021,14511,117031,4448,15301,20990,4312,11305,9692,1775,5339,12188,13280,5482,5088,7831,91140,524,1515,6241,1501,8773,2806,847,7390,8022,38251,5657,2933,6680
2021,10_TX,12744,20005,22317,6111,20018,10447,3376,12770,23832,54378,11992,8765,9473,127929,10933,17484,17203,4546,10888,8570,2266,6286,15302,16962,5718,5567,6204,88299,1811,2521,5114,1565,9130,1877,1110,6484,8530,37416,6274,3198,3269
2021,36_TX,4347,23895,28598,6834,17516,14340,1821,9423,18822,37097,11865,8749,9035,114783,3097,21295,23234,5036,9320,11137,1047,4149,11748,7882,6171,5216,5451,77559,1250,2600,5364,1798,8196,3203,774,5274,7074,29215,5694,3533,3584
2021,8_TX,15715,28615,35435,12687,31487,20910,5258,21802,36564,64626,18266,14578,15846,186630,10850,25543,27928,9087,18147,16430,3718,8610,21996,16611,10155,8204,9351,135159,4865,3072,7507,3600,13340,4480,1540,13192,14568,48015,8111,6374,6495
2021,12_TX,7689,43580,55914,15493,47508,43753,6726,40305,50846,91046,25650,20488,18787,272830,6061,39671,41811,11191,27014,32669,4423,18378,31159,23918,13279,12044,11212,194955,1628,3909,14103,4302,20494,11084,2303,21927,19687,67128,12371,8444,7575
2021,13_TX,14736,18243,28191,6373,20019,15170,2140,10743,15105,50618,12024,9371,13860,127249,12926,16915,21326,4974,11056,12705,1237,4711,9104,12954,5798,5690,7853,89344,1810,1328,6865,1399,8963,2465,903,6032,6001,37664,6226,3681,6007
2021,19_TX,18145,17812,15818,7459,22783,12682,3117,14077,13196,56951,13067,9473,13686,127072,16591,16555,12442,6030,13019,10395,2213,5760,7431,16331,6012,6111,8182,91194,1554,1257,3376,1429,9764,2287,904,8317,5765,40620,7055,3362,5504
2021,31_TX,2055,14493,16124,4003,14808,7084,2675,11312,18808,31711,7703,6419,11007,83898,1766,13411,11204,3033,8935,5594,1813,4928,11273,8196,4215,3932,5598,64304,289,1082,4920,970,5873,1490,862,6384,7535,23515,3488,2487,5409
2021,11_TX,33504,27154,20246,8067,29532,20906,3709,15647,25525,64204,17251,14331,24754,177582,28012,24991,15628,6127,16086,16932,2106,6103,14795,15848,7371,9017,14566,127248,5492,2163,4618,1940,13446,3974,1603,9544,10730,48356,9880,5314,10188
2021,23_TX,13252,13629,10432,5317,15231,11826,2537,15643,17335,40501,11104,6753,14163,106181,11608,12247,7421,4127,8571,9825,1758,7355,11172,12802,6191,3897,9207,71542,1644,1382,3011,1190,6660,2001,779,8288,6163,27699,4913,2856,4956
2021,7_TX,25322,26519,37692,13972,35117,22744,6806,40158,75220,85168,23887,14911,11786,243260,17685,22815,27511,9437,20719,16338,4027,21826,48052,26361,14316,7985,6188,176042,7637,3704,10181,4535,14398,6406,2779,18332,27168,58807,9571,6926,5598
2021,18_TX,10775,52543,44790,15762,38406,31807,4335,22787,46083,66143,25420,19538,11208,229926,7694,48526,33998,11263,21378,23493,2739,9628,28459,15254,11889,10244,5361,159671,3081,4017,10792,4499,17028,8314,1596,13159,17624,50889,13531,9294,5847
2021,9_TX,10034,59709,46109,16429,43260,33319,6207,32191,63991,123448,34432,26837,21227,298121,7020,56030,33676,11353,24672,26825,3826,15820,39066,35689,18523,14845,10776,219072,3014,3679,12433,5076,18588,6494,2381,16371,24925,87759,15909,11992,10451
2021,29_TX,285,5368,2358,621,2004,1404,67,1023,1959,2799,1226,1477,337,13016,213,5024,1788,495,1055,1141,67,443,926,540,425,797,102,7912,72,344,570,126,949,263,0,580,1033,2259,801,680,235
2021,2_TX,21717,45956,53853,17173,39511,40445,6789,27052,54924,87293,22974,18709,16443,270405,16410,40428,42162,13416,22740,31074,4528,11768,33929,21685,12005,11154,9106,182434,5307,5528,11691,3757,16771,9371,2261,15284,20995,65608,10969,7555,7337
2021,22_TX,3068,2614,4026,920,1971,1769,229,1679,2181,5762,1077,1064,982,16858,2518,2236,3524,809,1075,1456,140,985,1428,1053,450,707,477,10484,550,378,502,111,896,313,89,694,753,4709,627,357,505
2021,14_TX,4951,32494,43066,6770,22866,15391,2534,14410,29150,62853,15376,11208,16161,162272,4002,28720,34419,5310,12028,12086,1331,6392,17974,16159,8150,6834,8867,114958,949,3774,8647,1460,10838,3305,1203,8018,11176,46694,7226,4374,7294
2021,38_TX,410,1432,1629,402,1243,633,314,752,1002,1894,628,536,456,7142,338,1384,1454,212,800,549,262,186,730,400,278,345,204,4189,72,48,175,190,443,84,52,566,272,1494,350,191,252
2021,27_TX,12616,29285,26219,7150,26194,15029,2712,14123,19382,58490,15461,10711,18593,147857,11107,26612,20514,5506,14867,12336,1528,5247,12268,13548,7327,6522,10475,108108,1509,2673,5705,1644,11327,2693,1184,8876,7114,44942,8134,4189,8118
2021,21_TX,2472,9921,6112,2431,8947,3907,1620,7783,10160,20405,5815,3880,4004,50820,2102,8936,4635,1937,5328,2990,1016,3703,6380,6154,3383,2149,2107,36637,370,985,1477,494,3619,917,604,4080,3780,14251,2432,1731,1897
2021,28_TX,15691,39742,31144,12066,44868,38762,4850,27122,38596,93826,27682,17123,30490,243338,14006,35850,22510,9189,25125,31239,3078,11844,23304,23869,14157,11237,17930,178624,1685,3892,8634,2877,19743,7523,1772,15278,15292,69957,13525,5886,12560
2021,20_TX,4021,27556,19615,7495,33121,17281,6530,44167,46398,85484,27416,13863,21643,196937,3288,25426,14458,5750,19014,13951,4455,20053,28205,26628,14771,7407,13531,157653,733,2130,5157,1745,14107,3330,2075,24114,18193,58856,12645,6456,8112
2021,15_TX,2608,8077,5157,3187,9415,5776,587,3658,6882,21308,5129,5026,3898,47801,2344,7272,4014,2436,5446,4857,339,1815,4570,6388,2757,2888,2675,32907,264,805,1143,751,3969,919,248,1843,2312,14920,2372,2138,1223
2021,35_TX,1921,30110,18727,6392,24718,12905,5212,15235,33290,44042,20478,9989,17026,139688,1640,27958,13852,4708,14363,10010,3039,6771,19713,13237,10962,5667,7768,100357,281,2152,4875,1684,10355,2895,2173,8464,13577,30805,9516,4322,9258
2021,34_TX,9857,24879,18526,7103,30519,16599,3042,12900,24464,87795,18731,12799,21022,169098,9112,23379,14905,5232,18420,14229,2073,5242,16133,27763,10672,8324,13614,119138,745,1500,3621,1871,12099,2370,969,7658,8331,60032,8059,4475,7408
2021,37_TX,3410,30760,48332,11408,42083,18148,19671,43940,112832,94963,28388,19185,35195,293770,2610,26121,35752,8304,25971,14627,12215,24423,70415,29495,16632,9429,17776,214545,800,4639,12580,3104,16112,3521,7456,19517,42417,65468,11756,9756,17419
2021,16_TX,2434,18042,19887,6720,24076,18964,4427,12796,26571,65188,14358,8970,23154,142717,2273,16553,15266,5162,14064,15799,2805,5542,15461,21204,7477,6134,14977,102870,161,1489,4621,1558,10012,3165,1622,7254,11110,43984,6881,2836,8177
2021,2_NM,5236,9292,4603,1826,10008,5375,1340,4682,9881,27117,6997,3889,11043,58313,4467,8781,3676,1079,5671,4360,949,1747,6322,7821,3749,2574,7117,42976,769,511,927,747,4337,1015,391,2935,3559,19296,3248,1315,3926
2021,8_CO,7026,26469,25466,8756,22870,15723,6185,14733,28319,40186,12207,9402,12745,135919,5791,23626,18378,6686,13648,12502,4243,5980,16661,9648,6726,5420,6610,94168,1235,2843,7088,2070,9222,3221,1942,8753,11658,30538,5481,3982,6135
2021,7_CO,4282,17532,15005,5770,17646,9140,5756,16467,31511,37060,12790,7986,13615,111288,3075,15525,10784,4012,10806,6904,3825,7993,19534,10149,6890,3995,7796,83272,1207,2007,4221,1758,6840,2236,1931,8474,11977,26911,5900,3991,5819
2021,6_CO,5134,38508,30972,13597,36337,27972,16938,44262,70152,86613,28088,16993,23270,251760,3797,34082,22757,9540,21388,22060,11642,21813,41695,25710,15720,8834,12722,187076,1337,4426,8215,4057,14949,5912,5296,22449,28457,60903,12368,8159,10548
2021,2_CO,9952,33331,45530,10081,35489,17429,9064,26717,64883,79675,30112,15310,19291,238413,8441,29798,33799,7635,21486,14263,6101,13455,41097,25738,16870,8428,11302,158451,1511,3533,11731,2446,14003,3166,2963,13262,23786,53937,13242,6882,7989
2021,5_CO,2027,20629,17170,4664,23283,11078,6508,21310,36366,54855,15051,11897,18162,141008,1528,17871,12547,3458,15087,8561,4166,10146,23536,16227,8969,6902,12010,101992,499,2758,4623,1206,8196,2517,2342,11164,12830,38628,6082,4995,6152
2021,1_CO,2891,16236,15168,6666,17186,10156,7952,23912,48099,46915,15926,10059,10244,129442,1870,14610,10734,4527,9495,7484,5400,13257,29531,14648,8896,3930,5060,101968,1021,1626,4434,2139,7691,2672,2552,10655,18568,32267,7030,6129,5184
2021,3_CO,11010,23101,12551,5304,23841,11978,3476,12516,19505,48683,16002,8363,16364,124608,9507,21434,9784,4080,13701,9380,1789,5646,11919,14171,8936,4885,9376,88086,1503,1667,2767,1224,10140,2598,1687,6870,7586,34512,7066,3478,6988
2021,0_WY,22214,15380,8809,3976,19053,12635,2335,9398,11175,42055,11475,6695,15122,107176,19491,13762,7057,3256,10297,10734,1395,3158,6458,12729,6394,4420,8025,73146,2723,1618,1752,720,8756,1901,940,6240,4717,29326,5081,2275,7097
2021,3_UT,5012,10393,9624,3304,11782,6615,2407,9387,15586,23462,6899,3881,5995,72969,4430,9734,7114,2621,7463,5376,1568,5290,10614,8952,3763,2426,3618,41378,582,659,2510,683,4319,1239,839,4097,4972,14510,3136,1455,2377
2021,2_ID,15361,20794,27434,7518,21193,12681,2993,13188,22526,45302,11945,7963,12928,138574,13354,19312,21295,5995,12448,10373,1846,5908,14899,14128,6569,4979,7468,83252,2007,1482,6139,1523,8745,2308,1147,7280,7627,31174,5376,2984,5460
2021,4_UT,3935,30147,37777,10462,33768,15079,8371,31245,53354,61463,12760,12791,14939,210238,3510,27594,28331,8109,21063,11769,5502,17919,37771,23047,7469,8324,9830,115853,425,2553,9446,2353,12705,3310,2869,13326,15583,38416,5291,4467,5109
2021,2_UT,6661,38288,52291,11617,42032,29147,8148,36667,55705,84431,24566,18162,25875,265595,5331,35722,37713,8679,24844,22392,5029,19592,35690,31370,12745,11153,15335,167995,1330,2566,14578,2938,17188,6755,3119,17075,20015,53061,11821,7009,10540
2021,1_UT,2963,16653,35787,4936,18404,9751,2189,11624,20434,33888,8904,5921,18792,120248,2483,15141,27241,3988,10722,7667,1485,5756,13830,11863,4765,3993,11314,69998,480,1512,8546,948,7682,2084,704,5868,6604,22025,4139,1928,7478
2021,2_NV,12703,23003,26107,8340,27231,17957,3978,13698,26344,47383,27060,10048,20276,155625,10833,20702,19334,6200,15308,13701,2120,5885,15136,14590,14941,5693,11182,108503,1870,2301,6773,2140,11923,4256,1858,7813,11208,32793,12119,4355,9094
2021,2_AZ,10389,27247,25030,5565,32744,19803,4508,18961,26710,71313,23788,10806,27446,170561,8589,24292,18564,4034,17929,15341,2744,7782,16286,21207,12695,6022,15076,133749,1800,2955,6466,1531,14815,4462,1764,11179,10424,50106,11093,4784,12370
2021,3_AZ,563,13355,8603,2678,9303,7032,1458,6902,13690,14654,8072,4653,4429,56812,451,12571,6227,2081,5549,4822,1031,2652,8710,3814,4228,2867,1809,38580,112,784,2376,597,3754,2210,427,4250,4980,10840,3844,1786,2620
2021,4_AZ,1899,30787,40251,11234,42947,22137,9380,51924,62457,78564,31083,15479,15534,236491,1485,27061,29201,8397,25409,15734,5990,26046,37353,24763,17637,8774,8641,177185,414,3726,11050,2837,17538,6403,3390,25878,25104,53801,13446,6705,6893
2021,1_AZ,1336,22297,23270,9441,33251,14566,7246,48323,58437,68722,22942,13652,13355,192462,954,19201,17175,7093,19098,10473,4730,26290,36246,23251,13779,7366,6806,144376,382,3096,6095,2348,14153,4093,2516,22033,22191,45471,9163,6286,6549
2021,8_AZ,534,13286,11220,4615,17108,8433,2866,17058,18022,28416,7790,5769,7024,82020,326,12166,8685,3575,9820,6687,1990,7808,10880,8514,4302,3276,3991,60121,208,1120,2535,1040,7288,1746,876,9250,7142,19902,3488,2493,3033
2021,9_AZ,6854,35556,31778,11196,46712,32291,5660,35513,37829,80815,26068,16033,27813,228460,5652,32438,23923,8954,28093,25251,3819,14409,22685,22151,14172,10227,16686,165658,1202,3118,7855,2242,18619,7040,1841,21104,15144,58664,11896,5806,11127
2021,7_AZ,1617,5515,4942,2341,4396,4742,803,3391,6210,12827,3474,2568,4986,33406,1200,5382,3242,1826,2607,3789,426,1450,3217,3639,2089,1674,2865,24406,417,133,1700,515,1789,953,377,1941,2993,9188,1385,894,2121
2021,5_AZ,1623,15434,29949,7446,23311,13105,5646,30384,30693,49341,10949,8326,12002,140702,1247,13220,22799,5567,14472,9039,4300,15343,19547,15621,6382,4989,8176,97507,376,2214,7150,1879,8839,4066,1346,15041,11146,33720,4567,3337,3826
2021,6_AZ,5110,21947,24415,5897,29359,15356,4530,20530,39597,75944,19862,12443,28771,173822,4053,20032,18654,4349,16624,11935,2758,10031,24027,23576,11293,6775,19715,129939,1057,1915,5761,1548,12735,3421,1772,10499,15570,52368,8569,5668,9056
2021,3_NM,19976,21295,12664,5224,26996,15459,3316,12869,32979,64799,20660,13050,28322,158520,17559,19623,10014,4062,14840,12522,2149,5936,20491,17917,10234,8292,14881,119089,2417,1672,2650,1162,12156,2937,1167,6933,12488,46882,10426,4758,13441
2021,1_NM,3880,20097,12088,5388,22844,10607,4119,16158,36877,64253,17495,11005,22583,135349,2747,18281,8734,4097,13216,8771,2503,6429,22545,19317,9664,6768,12277,112045,1133,1816,3354,1291,9628,1836,1616,9729,14332,44936,7831,4237,10306
2021,4_NV,1845,9941,4903,2269,11591,8546,1946,6911,11947,19713,21107,4886,9005,63676,1270,8996,3459,1692,5805,6709,1464,2885,7209,5326,11329,2752,4780,50934,575,945,1444,577,5786,1837,482,4026,4738,14387,9778,2134,4225
2021,1_NV,922,22282,9857,3443,21440,13351,1937,10316,22682,26697,45023,9820,7183,113117,840,20704,7358,2554,11298,9478,1338,4114,14073,7514,23801,6001,4044,81836,82,1578,2499,889,10142,3873,599,6202,8609,19183,21222,3819,3139
2021,3_NV,1242,28810,17833,9085,44019,29245,8152,31570,56104,73515,99185,15664,18213,241960,989,25235,12735,6647,24111,22188,5531,14409,33867,22191,54663,9008,10386,190677,253,3575,5098,2438,19908,7057,2621,17161,22237,51324,44522,6656,7827
2021,3_CA,4483,30249,25663,9370,32172,18958,6793,31924,46355,70515,23227,14105,38550,202284,3635,26897,18811,6746,20211,14225,4351,14065,28659,21583,13644,7621,21836,150080,848,3352,6852,2624,11961,4733,2442,17859,17696,48932,9583,6484,16714
2021,23_CA,3949,31752,28057,10242,36038,36524,3895,13544,30658,71718,20601,16005,30827,199568,3130,29023,22470,7694,21047,26969,2850,5888,19329,21135,11011,10499,18523,134242,819,2729,5587,2548,14991,9555,1045,7656,11329,50583,9590,5506,12304
2021,43_CA,1279,18838,37566,10415,27131,28336,9533,18279,44675,58748,26130,17169,13774,176486,1100,17469,25638,6892,15924,20178,5727,8853,27146,16536,15425,9249,6349,135387,179,1369,11928,3523,11207,8158,3806,9426,17529,42212,10705,7920,7425
2021,44_CA,2409,30939,61607,20333,41463,48046,7541,21064,48617,83880,28926,21623,19455,254438,1701,28726,42538,13909,23666,36261,4812,9273,30604,23854,16928,13575,8591,181465,708,2213,19069,6424,17797,11785,2729,11791,18013,60026,11998,8048,10864
2021,34_CA,1063,28987,37708,14478,38521,22885,20936,23831,58245,74655,48900,23575,13911,238149,897,27189,25210,9694,22528,18042,12768,11849,34670,25576,31092,11620,7014,169546,166,1798,12498,4784,15993,4843,8168,11982,23575,49079,17808,11955,6897
2021,37_CA,482,10864,17369,6473,18049,10937,14277,13864,40255,39958,20404,11594,6884,118656,289,10393,11372,4115,10184,7940,8139,7623,23298,14572,12174,5618,2939,92754,193,471,5997,2358,7865,2997,6138,6241,16957,25386,8230,5976,3945
2021,32_CA,1843,27936,38503,13986,40349,18737,45571,51302,92811,103517,42766,22092,14426,296274,1281,25341,26201,10147,22864,14968,26699,28064,58117,37683,26223,10979,7707,217565,562,2595,12302,3839,17485,3769,18872,23238,34694,65834,16543,11113,6719
2021,30_CA,270,5389,7200,2843,9601,6051,11657,8916,18011,22622,13567,7681,3737,67065,158,4929,4577,1799,6109,4861,7278,4644,11038,7420,8381,4054,1817,50480,112,460,2623,1044,3492,1190,4379,4272,6973,15202,5186,3627,1920
2021,36_CA,252,3238,8315,3270,7124,3589,9999,11916,24762,16276,6252,2399,3411,58238,141,3001,5850,1857,3533,2233,6356,7551,15815,5332,3476,1064,2029,42565,111,237,2465,1413,3591,1356,3643,4365,8947,10944,2776,1335,1382
2021,42_CA,462,9426,16761,5708,11448,12011,3119,8011,16157,25911,10975,5784,5569,76089,368,8659,11310,3961,6874,8862,2049,4027,10042,8203,5943,3408,2383,55253,94,767,5451,1747,4574,3149,1070,3984,6115,17708,5032,2376,3186
2021,38_CA,2055,28123,57370,23896,39392,34843,7316,29119,47486,85191,26443,16750,23381,245151,1714,25540,39898,15656,22628,26667,5055,14083,29787,26478,15000,10493,12152,176214,341,2583,17472,8240,16764,8176,2261,15036,17699,58713,11443,6257,11229
2021,46_CA,2849,24234,52518,11434,30499,15985,4764,23868,40734,54827,27982,15604,10436,186666,2149,22090,34734,8055,18019,12235,3198,11829,26435,17538,15700,8988,5696,129068,700,2144,17784,3379,12480,3750,1566,12039,14299,37289,12282,6616,4740
2021,45_CA,323,6646,12048,4055,7140,4615,1277,7258,12622,17445,5590,3223,4436,50643,244,6036,8451,2622,4152,3589,943,3418,7981,5990,2787,1837,2593,36035,79,610,3597,1433,2988,1026,334,3840,4641,11455,2803,1386,1843
